Year,core_id,reef,country,lat,long,Sr/Ca,d18O,Sr/CaA,d18OA,Sr/Ca SST_A,d18O SST_A,Isotope,value,AVHRR_A,HadSST1_A,ERSST_A,AVHRR SST,HadSST1,ERSST,year,month
1975.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.49,-0.00967,0.0793,0.161107333,-0.3966715,Sr/Ca,-999,-999,-0.260496,0.0385,-999,26.49,26.84,1975,November
1975.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.49,-0.0107,0.117666,0.17778,-0.58833,Sr/Ca,-999,-999,-0.151756,-0.101675,-999,27.14,27.09,1975,December
1976,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.58,-0.015,0.0937,0.24999,-0.468335,Sr/Ca,-999,-999,-0.0448,-0.24003,-999,27.55,27.47,1976,January
1976.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.7,9.99e-4,0.0367,-0.016657517,-0.1833345,Sr/Ca,-999,-999,-0.437082,-0.47201,-999,27.62,27.66,1976,February
1976.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.75,0.0127,0.018,-0.211111667,-0.089998,Sr/Ca,-999,-999,-0.402895,-0.417791,-999,27.72,27.94,1976,March
1976.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.64,0.01,0.105,-0.16667,-0.525,Sr/Ca,-999,-999,-0.0951,-0.292246,-999,28.01,27.94,1976,April
1976.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.52,0.007,0.171333,-0.116682,-0.856665,Sr/Ca,-999,-999,-0.267841,-0.175573,-999,27.48,27.69,1976,May
1976.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.42,0.00867,0.190666,-0.144465833,-0.95333,Sr/Ca,-999,-999,-0.0179,-0.00446,-999,27.08,27.39,1976,June
1976.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.34,0.0253,0.213334,-0.422223333,-1.06667,Sr/Ca,-999,-999,-1.01418,-0.155519,-999,26.08,26.82,1976,July
1976.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9,-4.26,0.0523,0.275333,-0.872215,-1.376665,Sr/Ca,-999,-999,-0.541904,-0.356102,-999,25.91,26.32,1976,August
1976.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.03,-4.16,0.08,0.39,-1.333331667,-1.95,Sr/Ca,-999,-999,-0.506069,-0.385397,-999,25.6,26.15,1976,September
1976.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.05,-4.07,0.105333,0.487,-1.75555,-2.435,Sr/Ca,-999,-999,-0.485518,-0.0966,-999,25.77,26.5,1976,October
1976.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.03,-4.11,0.100333,0.459334,-1.672216667,-2.29667,Sr/Ca,-999,-999,-0.279295,-0.245087,-999,26.31,26.56,1976,November
1976.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9,-4.21,0.0993,0.397666,-1.655546667,-1.98833,Sr/Ca,-999,-999,-0.0199,-0.415667,-999,27.13,26.78,1976,December
1977,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.3,0.085,0.373667,-1.416683333,-1.868335,Sr/Ca,-999,-999,0.0702,-0.22888,-999,27.61,27.48,1977,January
1977.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.37,0.051,0.366667,-0.849993333,-1.833335,Sr/Ca,-999,-999,0.251997,-0.52186,-999,28.37,27.61,1977,February
1977.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.43,0.0227,0.338,-0.377781667,-1.69,Sr/Ca,-999,-999,-0.151875,-0.326471,-999,28.15,28.03,1977,March
1977.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.5,0.02,0.245,-0.333341667,-1.225,Sr/Ca,-999,-999,-0.162508,-0.0628,-999,27.88,28.17,1977,April
1977.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.51,0.027,0.181333,-0.450006667,-0.906665,Sr/Ca,-999,-999,0.0671,0.0624,-999,27.76,27.92,1977,May
1977.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.43,0.0287,0.180666,-0.47779,-0.90333,Sr/Ca,-999,-999,-0.210642,-0.0042,-999,26.77,27.39,1977,June
1977.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.32,0.0353,0.233334,-0.588893333,-1.16667,Sr/Ca,-999,-999,0.228893,0.24894,-999,27.2,27.23,1977,July
1977.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.3,0.0223,0.235333,-0.372218333,-1.176665,Sr/Ca,-999,-999,-0.240515,0.339468,-999,26.31,27.02,1977,August
1977.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.5,0,0.05,0,-0.2499985,Sr/Ca,-999,-999,0.0998,0.163483,-999,26.33,26.69,1977,September
1977.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.52,-0.00467,0.037,0.077788,-0.1849985,Sr/Ca,-999,-999,-0.323566,-0.135302,-999,25.94,26.46,1977,October
1977.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.5,-0.00967,0.0693,0.161107333,-0.34667,Sr/Ca,-999,-999,0.0724,-0.250168,-999,26.6,26.55,1977,November
1977.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.64,-0.0207,-0.0323,0.344451667,0.1616695,Sr/Ca,-999,-999,0.139753,-0.200636,-999,27.38,26.99,1977,December
1978,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.76,-0.015,-0.0863,0.24999,0.4316665,Sr/Ca,-999,-999,0.425426,0.54525,-999,27.9,28.26,1978,January
1978.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.84,9.99e-4,-0.103333,-0.016657517,0.516665,Sr/Ca,-999,-999,0.0807,0.365589,-999,28.09,28.49,1978,February
1978.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.81,0.0127,-0.042,-0.211111667,0.2100015,Sr/Ca,-999,-999,-0.111004,0.1479,-999,28,28.5,1978,March
1978.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.67,0.04,0.075,-0.666666667,-0.3750015,Sr/Ca,-999,-999,-0.166578,0.0917,-999,27.91,28.33,1978,April
1978.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.46,0.077,0.231333,-1.283343333,-1.156665,Sr/Ca,-999,-999,-0.65522,-0.768373,-999,27.02,27.09,1978,May
1978.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9,-4.29,0.0887,0.320666,-1.477798333,-1.60333,Sr/Ca,-999,-999,-0.964403,-0.936962,-999,26.04,26.46,1978,June
1978.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9,-4.34,0.0653,0.213334,-1.08889,-1.06667,Sr/Ca,-999,-999,-1.68871,-0.809231,-999,25.19,26.17,1978,July
1978.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.43,0.0423,0.105333,-0.705543333,-0.526665,Sr/Ca,-999,-999,-0.834394,-0.595861,-999,25.26,26.08,1978,August
1978.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9,-4.35,0.05,0.2,-0.833336667,-1,Sr/Ca,-999,-999,-0.735989,-0.898537,-999,25.36,25.63,1978,September
1978.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.39,0.0353,0.167,-0.588878333,-0.835,Sr/Ca,-999,-999,-0.394047,-0.67267,-999,25.79,25.92,1978,October
1978.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.48,0.0103,0.0893,-0.172218333,-0.44667,Sr/Ca,-999,-999,-0.04,-0.130117,-999,26.51,26.68,1978,November
1978.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.58,-0.0207,0.0277,0.344451667,-0.1383305,Sr/Ca,-999,-999,-0.0896,0.197245,-999,27.03,27.39,1978,December
